Generation,Chromosome,Fitness
14,1001100010001111110110001110010000010111001100110101011011111010110010010110011010110101100101001100110010010011,24.192426337623658
14,1001100010001111110110001110010001011011010110010101011110011010110000010110001010100000100011001100110010010011,12.811022311022311
14,1001100010001111110110001110010011011011010110010101011110011010110010010110001010100000100011001100110010010011,12.573781593430187
14,1001100010001111110110001110010000010010011101010010101111100010110010010110101100111110110100101110000110011010,16.025095471903985
14,1100010011001101101111010110110001010010011100010001001010111010110000010101110110100100100101001100110010010011,10.984619633335457
14,1001100010001111110110000010000101001010011101110010101111000010110010010110001100000100100101001100110010011010,14.157770061105278
14,1001100010001111110110000000000010010010011101010010101111100010110010010110001100100100100101001100110010011010,42.26315789473684
14,1001100010011111110110001110010000010010011101010010101111100010110000010110001100100100101101001100010010011010,16.546615226169262
14,1001100010001111110110000010000101001010011101110010101111000010110010011110001100100100100101001100110010010011,12.212160836874796
14,1001100010001111110110000010000101001010011101110010101111000010110010010110001010110101100101001110000010011010,21.731104523173556
14,1001100010001111110110001110010000010111001100110101011010111010110010010110001100100100100101001100110010011010,93.33779671332927
14,1001100010001111110110001110010000010010011101010010101101100010110010010110000110111110110100101110000010011010,20.40962114644644
14,1001100010001111110110000010000101001010010101110011101111000010110010010110001100100100100101001100110010011010,19.63379958725063
14,1001100010001111110110000010000101001011010110010101011110011010110010010111110110111110110100101110000110011010,17.742165242165242
14,1100010011001101101111010110110001010010011100010001001010111010110000010100001010100000100011001100110010010011,59.88477951635846
15,1001100010001111110111000000010001011011010110110101011010111010110010010110001100100100100101001100110010011010,14.228981305790361
15,1001100010001111110110001110010000010011001100010101011110011010110010010100001010100000100011001100110010010011,11.397025859712427
15,1001100010001111110110000010000101001010011101110010101111000010110010010110001010110101100101001110000010010011,8.278609367455335
15,1001100010011101110111001110010000010010011100010010101111100010110010010110000010100100101001001100110010011000,46.04388422035481
15,1001100010001111110110101111010000010111001100110101011111011010110010010111110110111110110100101110000110011010,14.539484059930157
15,1001100010001111110110000010000101001011010110010101011011111010110010010110011010110101100101001100110010010011,27.79675655130181
15,1001100010001111110110000010000101001011010110010101011110011010110010010111110110111110110100101100100010010011,55.50721500721501
15,1001100010001111110110000000010001011011010110010101011110011010110010011100001010100000100011001110000110011010,25.143869596031188
15,1001100010011101110111001110010000010010011101010010101111100010010010010110000010100100101001001100110010010010,15.656463821458322
15,1001100010001111110110000010000101001011010110010101011110011010110010010111110110111110110100101110000110011011,32.08301376043312
15,1001100010001111100110001110010001011011010110010101011110011010110010010110001110100000100011001110000010011010,19.934985866492717
15,1001100010001111110110000010000101001010011101110010101111000010110010010110001010110101100101001110000010011010,15.800933508024894
15,1001100010001111100110001110010001011011010110010101011110011010110010010110001110100000100011001110000010011010,46.31089117322232
15,1001100010001111100110001110010001011011010110010101011110011010110010010110001110100000100011001110000010011010,8.706637646149002
15,1001100010001111110110001110010000010010011101010101011011111010110010010110011010110111100101001100110010010111,22.47864869731429
15,1001100011000111110110001110010000010111001100110010101111100010110010010110001100100100100101001100110010011010,61.06366047745358
15,1001100010001111110110001110010000010111001100110100100111100010110010010110000010100100101001001100110010010011,32.75025799793602
15,1001100010011101110111001110010000010010011101010011011011111010110010010110011010110101100101001100110010010011,52.22600619195047
15,1001100010011101110111001110010001010010011101010010101111100010110010010110000010000100101001001000110010010011,43.0093808630394
15,1000100010001111110110001110010011011011010110011101011110011010110010010010001010100000100011001100110010010011,20.796407185628745
16,1001100010011101110111001110010001010010011101010011001011111010110010010110000010000100101001001000110010010011,166.04599922690375
16,1001100010011101110111001110010001010011011101010010101111100000110010010110011011110101100101001100111010010011,33.06410256410257
16,1001100001000111110110001110010000010111001100110010101111100010110010010111110110111110110100101100100010010011,16.273924434638722
16,1001100010001111110110000010000101001011010110010111011110011010110010010110001100100100100101001100110010011010,27.256655327705168
16,1001100010011101110111001110010000010010011100010010101111100010110010010110001100100100100101001100110010011010,13.25652614312186
16,1001100011000111110010001110010000010111001100110010101111100010110010010110000010100100101001001100110010011000,10.334064605672584
16,1001100010001111100110001110010001001010011101110010101111000010110010010110001010110101100101001110000010011010,26.051693404634584
16,1001100010001111110110000010000101011011010111010101011110001010110010010110001110100000100011001110000010011010,15.027098960307057
16,1001100010001111110010000010000101001011010110010101001110011010110010010111110010100100101001001100110011011000,20.724180581323438
16,1001100010011101110111001110010000010010011100010010101111100010110010010110000110111110110100001110000110011011,20.86963469554237
16,1001100011000111110110001110010000010111001100110010101111100010110010010110001010100100101001000100110010010011,32.60747378067406
16,1001100010001111110110001110010000010111001100110100100111100010110010010110000100100100100101001000110010011010,9.284937267180108
16,1001100010011101110111001110010001010010011101010010101111100010010010010110000010100100101001001100110010010010,38.03030303030303
16,1001100010011101110111001110010000010010011101010010101111100010110010010110000010000100101001001000110010010011,14.230858693545262
16,1001100010001111110110000010000000010010011100010010101111100010110010010111000010100100101001001100110010011000,28.815096886146726
16,1001100010011101110111001110010101001011000110010101011110011010110010010111110110111110110100101100100010010011,29.917663617171005
16,1001100010001111100110001110010001011011010110010101011110011010110010010110001110100000100011001100100010010011,42.483906770255274
16,1001100000001111110111000011000101001011110110010101011110011010110010010111110110111110110100101110000010011010,21.6670945656825
16,1001100010001111110111001110010000010010011101010011011011111010110010010110011010110111100101001100110010010011,19.985874151531828
16,1001100010011111110110010000010001011011010110010101011110011010110010011100001010100000100011001110000110011010,11.192898781134076
17,1001100010001111110110000010000101011011010111010101011110001010110010010110001110100100101001001000110010010011,14.643751510182094
17,1001100010011101110111001110010001010010010101010011001011111010110010010100000010000000100011001110000010001010,63.07518796992481
17,1001100010001111110111001110010000010010011101010011011110011010110010010111110110111110110100101100100010010011,9.72783251231527
17,1001100010011101110111001110010101001011000110010101011011111110110010010110011010110111100101011100110010010011,80.25229357798165
17,1001100001000111110110001110010000010111001100110010101111100010110010010110000010000100101001001000110010010011,25.189483770511437
17,1001100010010101110111001110010001010010011101010011001011111010110010010111110110111110110100101100100010010011,35.541279881705414
17,1001100010011101110111001110010001010010011101010011001011111010110010010110000010000100101001001000110010010011,10.9395510856185
17,1001100010011101110111001110010001010010011101010011001011111010110010010110000010000100101001001000110010010011,20.931007871585123
17,1001100010001111100110001110010001011011010110010101011110010010110010010110001110100000101001000110110010010011,26.203924713429878
17,1001100011000111110110001110010000010111001100110010101111100010110010010111001010100100100011001100100010010011,33.36505003312297
17,1001100010011101110111001110010001010010011101010011101011111010110010010110000010010100101001000100110010010011,12.143943493887294
17,1001100011000111110110001110010000010111001100110010101111100010110010010110001010100100101001001000110010010011,28.48620794497856
17,1001100010011101110111001110010000010010011101010011011011111010110010010110011010110111100001001100110010010011,32.618080734832
17,1001100010011111110111001110010001010010011101010011001011111010110010010110000010000110101001001000110010010011,25.784939810467
17,1001100010001111110110000011000101001011010110010111001011111010110010010110000010000100101001001000110010010011,12.184003549016165
17,1001100010011101110111001110010001010010011101010011011110011010110010010110001100100100100101001100110010011010,55.94117647058824
17,1001100010011101110111001110010001001011010110010111011110011010110010010110001100100100100101001100110010011010,40.767495662232506
17,1001100010001111110110000010000101001010011101010011001101111010110010010110000010000100101001001000110010010011,18.87127906018514
17,1001100010011101110111001110010001010011011101010010101111100000110010000110011011110101100101001100111010010011,19.540878681687857
17,1001100011011101110111001110010000010010011100010010101111100010110010010110001100100100110101001100110010011010,34.85020393029292
18,1001100010011101110111001110010001010010010101010011001011111010110010010110011010110111100001001100110010010011,159.67340748230535
18,1001100010011101110111001110010000010010011101010011011011111010110010010100000010000000100011001110000010001010,11.748395011245146
18,1001100010011111110111001110010001010010011101010011001011111010110010010110000010000110101001001000110010010011,13.869323162208904
18,1001100010011111110111001110010001010010011101010011001011111010110010010110000010000110101001001000110010010011,47.566320900463474
18,1001100011011101110111001110010000010010011100010010101111100010110010010110001100100100110101001100110010010011,14.380849658815759
18,1001100010011101110011001110010000010010011101010011011011111010110010010110011010110111100001001100010010011110,12.038868108635551
18,1001100011000111110110011110010000010111001101010011001011111010110010010110000010000100101001001000110010010011,39.895604395604394
18,1001100010011101110111001110010001010010011100110010101111100010110010010111001010100100100011001100100010010011,6.842046964997785
18,1001100010011101110111001110010001010010011101010011001011111010100010010100000010000000100011001110000010001010,34.157753498179034
18,1001100010011101110111000110010001010010010101010011001011111010110010010110000010000110101001001000110010010011,47.9679682733374
18,1001000010011101110111001110010001010010011101010011001011111010110010010110000010000100101001001000110010010011,25.204570450934863
18,1001100010011101110111001110010000010010011101010011011011111010110010010110011010110111100001001100110010010011,19.951000240680703
18,1001100010011101110111001110010000010010011101010011011011111010110010010110011010110111100001001100100010011010,16.15814620162446
18,1001100011011101110111001110010000011110011100010010101111100011110010010110001100100100110101001100110010010011,29.25275986929259
18,1001100010011101110111001110010001010010010101010011001011111010110010010110001100100100100101001100110010011010,15.977198765938928
18,0001100010011101110111001110010001001011010110010111011110011010110010010100000010000000100011001110000010101010,16.748352203427416
18,1001100010011101110111001110010001010010111101010011001011111010110010010110000010100100101001001100110010010011,18.676323388758863
18,1001100010011101110111001110010001010010011101010011011110011010110010010010001100100100100101001100110010011010,13.566158259161279
18,1001100011000111110110001110010000010111001100110010101111100010110010010111001010000010101001001000110010010011,22.33592989289192
18,1001100010001111110111001110010001010010011101010011001011111010110010010110000010100100100011001100100010010011,48.035885167464116
19,1001100010011101110111001110010000011110011100010010101111100011110010010110001100100100110101001100110010010011,40.59315046773426
19,0001100011011101110111001110010001010010011101010011011110011010110010010010001100100100100101001100110010011010,60.89759690858592
19,1001100010011101110111001110010001010010011101010011001011111010110010010110000010100100100011001100100010010011,9.927757750540735
19,1001100010001111110111001110010001010010011001010011001011111010100010010100000010000000100010001110000010001010,25.003129890453835
19,1001100010011101110110001110010001010010011101010011001011111010110010010110111010110111100001001100110010010011,32.27065878825293
19,1001100010011101110111001110010001010010010101010011001011111010100010010100000010000000100011001110000010001010,39.160714285714285
19,1001100011000111110110011110010000010111001101010011001011111010110010010110000010000100101001001000110010010011,33.682677242996284
19,1001100011011101110111001110010000011110011100010010101111100011110010010110001100100100110101001100110010010011,20.573525578485622
19,1001100011000111110110011110010000010111001101010011001011111010110010010110011010110111100001001100110010010011,16.452934662236988
19,1001100010011101110111001110010001010010010101010011001011111010110010010110000010000100101001011000110010010111,16.236495381257242
19,1001100011000011110110001110010000011110011100010000101111100011110010010110001100100100110101101100110010010011,27.911714256886288
19,1001100011011101110111001010010000010111001100110010101111100010110010010111001010000010101001001000110010010011,49.4800107686095
19,1001100010011101110111001110010001010010010101010011001011111010110010010110000010000110101001001000110010010011,35.04932621408594
19,1001100010011101110111000110010001010010010101010011001011111010110010010110011010110111100001001100110010010011,12.689509306260575
19,1001100011000110110110011110010000010111001101010011001011111010110010010110000010000100101001001000110010101010,46.33662546195998
19,0001100010011101110111001110010001001011010110010111011110011010110010010100000010000000100011001110000010010011,19.982407836066372
19,1001100010011101110111001110010001010010010101010011001011111010110010010110011010110111100001001100110010010011,18.527253794705434
19,1001100010011101110111001110010001010010010111010011001011111010110010010111011010110111100001001100110010010011,37.948516981712004
19,1000100010011101110111001110010001010010010110010111011110011110110010000100000010000000100011001110000010101010,21.465128338086597
19,0001100010011101110111001110010011001011010101011011001011111010110010010110011010110111100001001100110010010011,11.813581423074261
20,1001100010011101110111001110010001010010010111010011001011111010100010010100000010000000100010001110000010001010,15.020732455841232
20,1001100010001111110111001110010001010010011001010011001011111010110010010111011010110111100001001100110010010011,32.75229357798165
20,1001100010111101110111001110010000010000010101010011001011111010100010010000000010000110101001001000110010010011,28.20674300254453
20,1001100010011101110111001110010001010010010101010011001011111010110010010110000010000000100011001110000010001010,43.29911735861393
20,0001100010011101110111001110010001001011010110010111011110011010110010010100000010000000100010001110000010001010,158.048435171386
20,1001100010001111110111001110010000010010011001010011001011111010100010010100000010000000100011001110000010010011,11.181931879768207
20,1001100010011101110111001110010001010010010101010011001011111010110010010010001100100100100101001100110010011010,14.640316205533598
20,0001100001011101110111001110010011010010011101010011011110011010100010010100000010000000100011001110000010001010,24.342742704558457
20,1001100010011101110111001110010000011110011100010010101111100011110010010111001100100100110101001110000010001010,103.46689303904924
20,1001100010011101110111001110010001010010010101010011001011111010100010010100000010000000100011001100110010010011,22.348027462946817
20,1001100011000101110111001110010001010010010111010011001011111010110010010111011010110111100001001100110010010011,14.345767575322812
20,1001100010011011110110001110010000011110011100010000101111100011110010010110001100100100110101101100110010010011,17.79647361235279
20,1001100010001111110111001110010001010010011001010011001011111010100010010110001100100100110101001100110010010011,47.3170731707317
20,1001100010011101110111001110010000010110011100010010101111100011110010010100000010000100100010001110000010001010,56.89253731343283
20,1001100010011101100111001010010000011100011100010010101111100011110010010110001101100100110101001100110010010010,22.560439560439562
20,1001100010011101110111001110010001010010010101010011001011111010110010011110011010110111100000001100110010010011,24.412337662337663
20,1001100010011101100111001110010001010010011101010011001011111010110010010110000010000100101001001000110010010011,93.03232758620689
20,1001100011000111110110011110010000010111001101010011001011111010110010010100000010100100100011001100100010010011,9.941900409118853
20,1001100010011101110111001110010001010010010111010011001011111010110010010111011010110111100001001100110010010011,26.097882320480103
20,1001100010011101110111001110010001010010010101010011001011111010100010010100000010000000100011001110000010001010,22.393464052287584
21,1001100010011101110111001110010001010010010101010011001011111010110010010110000010000000100011001110000010010010,35.5958866036687
21,1001100010011101100111001010010000011100011100010010101101100011110010010110001101100100110101001100110010001010,31.122026731103226
21,1001100010011101110111001110010000010110011100010010101111100011110010010100000010000100100010001110000010001010,18.494264401679935
21,1001100010001101110111001110010000011110011100010010101111100011110010010111001100100100110101001110000010001010,16.260152062123744
21,1001100010011101100111001010010000011100011100010010101111100011110010000110001101100100100101001000110010010010,10.522007274260714
21,1001100010011101101111001010010000011100011100010010101111100011110010010110001101100100110101001100110010010010,35.93233082706767
21,1001100010111101110111001110010000010000010101010011001011111010100010010000000010000110101001001000110010010011,18.870967741935484
21,1001100010001101110111001110010001010010010101010011001011111010110010011110011010110111100000001100110010010011,18.357427584374168
21,1001100010011101110111001110010000011110011100010010101111100011110010110111001100100100110101001100110010010010,16.149616341105705
21,1001100010011101100111001010010010011100011100010010101111100011110010010110001101100100110101001110000010001010,44.48404993065187
21,1001100010011101110111001110010000011110011100010010101111100011110010010100000010000100100010001110000010001010,54.1764705882353
21,1001100010011111110111001110010000010110011100000010101111100011110010010111001101100100110101001010000010001010,23.322732590825524
21,0001100010011101110111001110010000011110011100010010101111100011110010010111001100100100110101001110000010001010,15.832538693245517
21,1001100010011101110111001110010001001011010110010111011110011010110010010100000010000000100010001110000010001010,76.52647352647352
21,1001100010011101110111001100010001000010010101010011101011111010100010010100000010000000100011001110000010001010,30.401391178480964
21,1001100010011101110111001110010001010010010101010111001011111010111010010110000010000000100011001100110010010011,24.905805362668602
21,1001100011000111110110111110010001010010011101010011001011111010110010010110000110000100101001001000110010010011,68.49188640973631
21,1001100010011101100111001110010000010111001101010011001011111010110010010100000010100100100011001100100010010011,69.75438596491227
21,1001100010001111110111001110010001010010011001010011001011111010100010010100000010000000100011001110000010011010,14.967347356568913
21,1001100010011101110111001110010001010010010101010011001011111010110010010111011010110111100001001100110010010011,76.71864776444929
22,1001100010011101110111001110010001010010010101010111001011111010111010010110000010000000100011001100110010010011,33.6219990308797
22,1001100010011101101111001010010000011100011100010010101111100011110010010110001101100100110101001100110010010010,112.67741935483872
22,1001100010011101110111001110010001010010011001010011001011111010100010010100000010000000100011001110000010011010,32.904761904761905
22,1001100010001111110111001110010001010010010101010011001111111010110010010110000010000000100011001110000010010010,8.08852540546054
22,1001100010011111100111001110010001010111001101010011001011111010110010010100000010100100100011001100000010001010,17.822830800484432
22,1001100010011101110111001110010000011110011100010010101111110011110010010100000010000100100010001100100010010011,27.220974375197724
22,1001100010011101100111001110000000011100011100010010101111100011110010010110001111000100110101001100110010010010,23.89698570676318
22,1001100010011101101111001010010000010111001101010011001001111010110010010100000010100100100011001100100010010011,45.20038144456749
22,1001100010011101110111001110010001001011010110010111111110011010110010010100000010000000100010001110000010001010,28.23564064801178
22,1001100010011101110111001110010001001011010110010111011110011010110010010100000010000000100000001110000010001010,87.25047438330171
22,1001100010011101110111001100010001010010011001010011001011111010100010010100000010000000100011001110000010011010,16.113751730503
22,1001100110001111110111001110010000010110011100010010101111100011110010010100000010000100100010001110000010001010,46.500500041670136
22,1001100010011101101111001010010000011100011100010010101101100010110010010110000110000100101001001000110010010011,12.896701916350509
22,1001100011000111110110111110010001010010011101010011001011111011110010010110001101100100110101001100110010001010,16.492436974789918
22,1001100010011101110111001110010001010010010101010011001011111010110010010110000010100100100011001100100010010011,9.39962447191363
22,1001100010011101100111001110010000010111001101010011001011111010110010010100000010000000100011001110000010010010,15.499934925997843
22,1001100010011101110111001110010001010010010101010011001011111010100010010000000010000110101001001000110010010011,9.247694277467938
22,1001100010111101110111001110010000010000010101010010001011111010110010010110000010000000100011001110000010010010,29.614158889141816
22,1001100010011101100111001010010000011100011100010010101101100011110010010100000010000000100010001110000010001010,75.03947368421052
22,1001100010011101110111001110010001001011010110010111011110011010110010010110001101100100110101001100110010001010,13.567019187708842
23,1001100010011101100111001010010000011100011100010111011110011010110010010100000010000000100000001110000010001010,18.799708107123415
23,1001100010011101110111001110010001001011010110010010101101100011110010010100000010000000100010001110000010001010,10.487136937857624
23,1001100010011101110111001110010001010010010101010111001011110011110010010100000010000000100010001100100010010011,21.865196635599
23,1001100010011101110111001110010000011110011100010010101111111010111010010110000010000000100011001100110010010011,42.514066496163686
23,1001100010011101101111001010010000011101010110010111011110011010110010010100000010000000100000001110000010001010,22.712151352562934
23,1001100010011101110111001110010001001010011100010010101110100011110010010010001101100100110101001100110010010010,26.736214605067065
23,1001100010011101110111001110010001001011010110010111111110011010110010010100000010000000100010001110000010001010,17.479158169508118
23,1001100010011101101111001010010000111100011100010010101101100010110010010110000110000100101001001000110010010011,38.37541182590601
23,1001100010011111100111001010010000011100011100010010101101100011110010010100000010000000100010001110000010001010,13.157894736842106
23,1001100010011101110111001110010001001011010110010111111110011010110010010100000010000000100010001110000010001010,61.202716823406476
23,1001100010011111101111001010010000010111001101010011001000111010110010010100000010000100100010001110000010001010,22.849192863211556
23,1001100110001111110111001110010000010110011100010010111111100011110010000100000010100100100011001100100010010011,36.125
23,1001100010011101110111001110010001001011010110010111011110011010110010010100000010000000100000001110000010001010,21.099739797853005
23,1001100010011101110111001110011001001011010110010110011110011010110010010100000010001000100000001110000010001010,33.94438223217619
23,1001100010011101110111001110010000011110011100010010101111110011110010010100000010000110100010001100100010010011,160.5856816450876
23,1001100010011101101111001000010000011100011100010010101111100011110010010110001101100100110101001100110010010010,14.030586122884458
23,1001100010011101110111001110010001010010010101010011001011111010110010010110000010100100100011001100100010001010,27.834754797441366
23,1001100010011101110111001110011001001011010110010111011110011010110010010100000010000000100000001110000010010011,17.887218045112782
23,1001100010011101101111001010010000011100011100010010101111100011110010010110001101100100100011001100100010010011,20.333785302339404
23,1001100010011101101111001010010000010111001101010011001001111010110010010100000010100100110101001100110010010010,43.42502004811548
24,1001100010011101110111001110010001001011010110010010101111110011110010010100000010010110100010001100100010010011,27.04434577178152
24,1001100010011101110111001110010000011110011100010111111110011010111010010100000010000000100010001110000010001010,30.35632183908046
24,1001100010011101110111001110010000011110011100010010101111111010110010010100000010001000100000001110000010001010,40.05193215597132
24,1001100010011101110111001110011001001011010110010110011110000011110010010100000010000110100010001100100010010011,56.28983788058521
24,1001100010011101101111001010010000011101001101010011001001011010110010010100000011100100110101001100110010010010,14.884057971014492
24,1001100010011101101111001010010000011100011110010010101111100011110010010110001101100100100011001100100010010011,41.69969040247678
24,1001100010011101101111001010010000011101010110010011011110011010110010010100000010000000100000001110000010001010,16.894409636802113
24,1001100110011101101111001010010000010111001101010011001001111010110010010100000010100100110101001100110010010010,34.89906272530642
24,1001000010011101110111001110010000011110011100010010101111110011110010010100000010000110100010001100100010001010,27.539184952978058
24,1001100010011101110111001110011001001011010110010110011110011010110010010100000010001000100000001110000010010011,24.35125966511342
24,1001100010011101101111001010010000011100111100010010101111100011110010010100000010000000100000001010000010010011,129.02389078498294
24,0001100010011101110111001110011001001011010110010111011110011010110010010110001101100100100011001100100010010011,164.3856068743287
24,1011100010011101101111001010010000010111001101010011001001111010110010010100000010100100110101011100110010011010,114.39705882352942
24,1001000010011111101111001010010000110111001101010011001000111010110000010100000010000100100010001110000010000010,21.61512158054711
24,1001100010011101110111001110010000011110011100010010101111110011110010010100000010000000100010001100100010010011,59.71921921921923
24,1001100010011101110111001110010001010010010101010111001011110011110010010100000010000110100010001100100010010011,34.84987176245349
24,1000110010011101110111001110010000011110011100010010101111110011110010010100000010000000100000001110000010010011,158.74765076179182
24,1001100010011101110111001110011001001011010110010111011110011010110010010100000010000110100010001100100010010011,15.495199554023085
24,1001100010011101110111011110010001001001010110010111111110011010111010010110000110000000100011001100110010010011,172.9948132780083
24,1001100010011101110111001110010000011110011100010010101111111010110010010100000010000000100000001110000010001010,39.578004150160346
25,1001100010011101101111001010010000011100111100010010101111100011110010010100000010000000100000001010001010011010,52.678726769474096
25,1011100010011101101111001010010000010111001101010011001001111010110010010100000010100100110101011100110010010011,25.7721604314122
25,1001100010011101110111011110010000011110011100010010101111110011110010010100000010000000100000001110000010010011,21.316037175987326
25,1000110010011101101101001010010000011100110100010010101111100011110010010100000000000000100000001010000010010011,15.610303219057203
25,1001000010011101110111011110010001001001010110010111111110011010111010010110000110000000100000001110000010001010,14.353203223329974
25,1001101010011101110111001110010000011100011100010010101111111010110010010100000010001000100011001100110010010011,306.44827586206895
25,1001100010011101110111001110011001001011010110010111011110011010110010010110001101100100100011001100100010110001,57.710144927536234
25,0000110010011101110111001110010000011110011100010010101110110011110010010100000010000000100000001110000010010011,15.955529319165683
25,0001100010011101110111001110011001011100111100010010101111100011110010010100000010000000100000001010000010010011,13.812454871860812
25,1001100010011101101111001010010000001011010110010111011110011010110010010110001101100100100011001100100000010011,10.251707161519342
25,1001100010011101110111011110010000011110011100010010111111110011110010010100000010000000100000001110000010010011,23.197132616487455
25,1000110010011101110111001110010001001001010110010111111110011010111010010110000110000000100011001100110010010011,9.488277540699148
25,1000110000011101110111001110010010011110011100010010101111110011110010010100000010000000100000001110000010010011,19.095527279737805
25,1001100010011101101111001010010000011100111100010010101111100011110010010100000010000000100000001010000010010011,13.928487485405025
25,1001100010011101110111001110011001001011010110010111011110011010110010010110001101100100100011001100100010010011,21.469989014281435
25,0001100110011101110111001110010001010010010101010111001011110011110010010100000010000110100010001100100010010111,20.368896925858948
25,1001100010011101110111001110010000011110011100010010110110011010111010000110000110000000100011001100110010010011,9.705072034117435
25,1001100010011101110111011110000001001001010110010111001111111010110010010100000110000000100000001110000010001010,18.53024351924588
25,1000110010011101110111001110010000011110011100010010101111110011110010010100000010000000100000001110100010010011,27.790816326530614
25,1001100010011101110111001110011001001011010110010110011110000011110010110100000010000110100010011100000010010011,20.681159420289852
26,1001100010011101101111001010010000011110111100010110101111100011110010010100001010000000100000001010001010011010,20.983065636816082
26,1001100010011101101111001010010000011100111100010010101111100011110010010100000010000000100000001010000010010011,28.400255810876374
26,1001101010011101110111000110010000011100011100010010101111111000110010010100000010001000100011001100110011010011,13.173547206823969
26,1001101010001101110111001110010000011100011100010010101111111010110010010100000010001000100011001100110010010011,9.149921624969735
26,1001101010011101110101001110010000011100011101010010101111111010110010010100000010001000110011001100110010010011,29.753497790868927
26,1001101010011101110111001110010000001100011100010010101111101010110010010100000010001000100011001100110010010011,165.54355400696866
26,1001100010011101101111001010010000011100110100010010101111100011110010010100000000000000100000001010000010000011,28.678067251100956
26,1000110010011101101101001010010000011100111100110010101111100011110010010100000010000000100000001010001010011010,55.656962975798535
26,1001100010011101110111001110011001001011010110010111011110011010110010010110001101100100100011001100100000010011,28.064935064935067
26,1011100010011101101111001010010000001011010111010111011110011010110010010110001101100100100011001100100010110001,12.576461274574482
26,1001100010011101101111001010010000011100011100010010101111111010110010010100000010001000100011001100110010010011,12.682446912137152
26,1001101010011101110111001110010000011100111100010010101111100011110010010100000010000000100000001010001010011010,23.590078484815326
26,1001100010011101110111001110011101001011010110010010101111110011110010010100000010000000100000001110100010010011,53.632075471698116
26,1000110010011101110111001110010000011110011100010111011110011010110010010110001101100100100011001100100010010011,17.593159347377984
26,1001100010011101110111001110011001001011010110010111011110011010110010010100000010001000100111001100110010010011,52.67741935483871
26,1001101010011101110111001110010000011100011100010010101111111010110010010110001101100100100011001100100010110001,17.82266230435208
26,1001100010011101101111001010010000011010010101010111001011110011110010010100000010000110100010001100100010010111,32.891304347826086
26,0001100110011101110111001110010001010100111100010010101111100011110010010100000010000000100000001010001010011010,20.400252228950954
26,1000110000011101110111001110010010011110011100010010101111110011110010010100000010000000110000001110000010010011,30.769070010449326
26,0000110010011101110111001110010000011110011100010010101110110011110010010100000010000000100000001110000010010011,10.577363357346965
27,1001100010011101110111001110011101001011010110010010101111110011110010010100000010000000110000001110100010010011,21.949891310406333
27,1001100010011101110111001110011101001111010110010010101111110011110010010100000010000000100000001110100010010011,21.277755696336012
27,1001100010011101101111001010010000001100011100010010101111101010110010010100000010001000100011001100110010010011,14.754269826558986
27,1001101010011101110111001110010000011100011100010010101111111010110010010100000010001000100011001100110010010011,25.753148180093152
27,1001100010011101110111001110011101001011010110010010101110110011110010010100000010000000100000001110000010010011,10.961947828337472
27,0000110010011101110111001110010000011110011100010010101111110011110010010100000010000000100001001110100010000011,19.234207262307002
27,1001100010011101110111001110011001001011010110010111011110011010110010010110001101100100100011001100100000010011,17.324842193694654
27,1001100010011101110111001110011001001011000110010111011110011010110011010100000010001000100111001100110010010011,66.07692307692308
27,1001100010011101110111001110011001001011010110010111011110011010010010010100000010001000100111001100110010010011,25.47720364741641
27,1001101010011101110111001110010000001100011100010010101111101010110010010100000010001000100011001100110010010011,20.34906527735213
27,1000110000011101110111001110010010011110011100010010101111110011110010010101000010000000100011001100010010010011,94.91176470588235
27,1001101010011101110111001110010000001100011100010010101111101010110010010100000010001000110000000110000010010011,20.48115767259572
27,1000110010011101110111001011010000001011010111010111011110010010110010010110001101100100100011001100100010110001,21.63757605555897
27,1011100010011101101111001110010000011110011100010111011110011010110010010110001101100100100011001100100010010011,21.123408137315735
27,1000100010011101101111001010010000011100110100010010101111100011110010010100000000000000100000001010000010000011,23.7667054961347
27,0001110000011101110111001110010000011110011100010111011110011010110010010110001100100100100011001100100010010011,11.218200487742267
27,1000110010011101101101001110010001010100111100010010101111100011110010010100000010000000100000001010001010011010,60.64705882352941
27,0001100110011101110111001010010000011100111100110010101111100011110010010100000010000000100000001010001010011010,20.721120984278876
27,1001100010011101110111001110011001101011010110010111011110011010110010010100001010001000100011001100110010010011,11.431836428839052
27,1001101010011101110111000110010000001100011100010010001111101010110010010100000010011000100111001100110010010011,62.49775258940785
28,1001101110011101110111001110010000011100011100010010101111111010110010010101000010001000100011001110000011010011,7.71406398032615
28,1001101010011101110111001110010000001100011100010010101111101010110010010100000111001000110000000100110010010011,10.834101382488479
28,1001100010011101110111001110011101001011010110010010111111100011110010010100000000000000100000001010000010000011,19.143886803733352
28,1000100010011101101111001010010000001100110100010010111111110011110010010101000010000000110000001110100010010011,14.08271888383593
28,1000110000011101110111001110010010011100011100010010101111010011110010010101000010000000100000001010001010011010,27.03639371381307
28,1000110010011101101101001110010001010100111100010010101111100011110010010100000010000000100011001100010010010011,40.667281270445486
28,1001101010011101110111001110010000011100011100010010101111111010110010010100000010001000100011001100010010010011,9.077746437512005
28,1000110000011101110111001110010010011110011100010010101111110011110110010101000010000000100011001100110010010011,30.068462594371997
28,1000100010011101101111001010010000011100110100010010101111100001110010010100000000000000100011001100010010010011,10.041538396443778
28,1000110000011101110111001110010010011110011100010010100111110011110010010111000010000000100000001010000010000011,17.694582239081804
